,Algorithm,u,n,d,rho,mean,cov,r,run,error
119,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,29,0.3034826456173847
120,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,30,0.4307769211772367
121,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,30,0.41000109421814857
122,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,30,0.39035927803686477
123,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,30,0.3047362840969959
124,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,31,0.4341827491940708
125,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,31,0.46295557143514554
126,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,31,0.4145982301213334
127,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,31,0.3323125984135762
128,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,32,0.44614842818156597
129,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,32,0.42326505111120427
130,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,32,0.4077243747824569
131,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,32,0.3148108872402249
132,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,33,0.4050577345576013
133,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,33,0.43318367121507245
134,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,33,0.38938149723581744
135,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,33,0.3003977923756698
136,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,34,0.4158753653102597
137,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,34,0.4366711062583347
138,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,34,0.40550273711171175
139,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,34,0.31041320117776106
140,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,35,0.4140711126546096
141,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,35,0.4608767596193953
142,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,35,0.3955781785759029
143,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,35,0.3213961841844996
144,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,36,0.4038077201221579
145,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,36,0.44563560939567826
146,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,36,0.3862204372203407
147,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,36,0.306082511535752
148,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,37,0.42664154842255925
149,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,37,0.4367234617898452
150,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,37,0.39456295721420187
151,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,37,0.3288491504351184
152,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,38,0.42298680613587164
153,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,38,0.4273484280531583
154,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,38,0.39667518444558847
155,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,38,0.3092833616988913
156,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,39,0.4070716149424054
157,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,39,0.428069895446647
158,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,39,0.4192210430859285
159,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,39,0.31575297686093096
160,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,40,0.39172185366433204
161,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,40,0.47262249763726577
162,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,40,0.3923517906127861
163,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,40,0.28459848058020876
164,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,41,0.42671654162363676
165,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,41,0.454187578270869
166,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,41,0.41648975481231826
167,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,41,0.326519648324221
168,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,42,0.4530583747321659
169,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,42,0.4593515998951769
170,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,42,0.4269012760006238
171,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,42,0.3417187240677066
172,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,43,0.4113115828609284
173,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,43,0.42406411543327194
174,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,43,0.39560366456178714
175,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,43,0.31173443438986936
176,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,44,0.4304758561858941
177,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,44,0.43871432832833374
178,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,44,0.4144357437920015
179,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,44,0.32176560702051066
180,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,45,0.4158236470914083
181,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,45,0.415896493099773
182,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,45,0.4300148203186324
183,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,45,0.3192897452460986
184,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,46,0.42181749798873885
185,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,46,0.42975405437046915
186,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,46,0.4253850736849989
187,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,46,0.33542695418023527
188,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,47,0.4408657690541359
189,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,47,0.4193797888422617
190,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,47,0.4091969542257002
191,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,47,0.30824541055839777
192,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,48,0.4108886577912471
193,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,48,0.4503362541297488
194,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,48,0.40551502063673306
195,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,48,0.31578762644761604
196,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,49,0.41939132237533716
197,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,49,0.43863760863087353
198,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,49,0.39139455565589865
199,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.25,10,STRATEGY_ZIPF_SKEWED,0.5,49,0.3182469243963933
0,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,0,0.3642249837527068
1,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,0,0.364636998905013
2,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,0,0.3402818231761593
3,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,0,0.2811375410472352
4,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,1,0.3787023932350238
5,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,1,0.40820907770354414
6,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,1,0.36898550172347083
7,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,1,0.3145625751835834
8,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,2,0.3832475300913141
9,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,2,0.452989567263585
10,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,2,0.37121658215193404
11,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,2,0.3285673780527659
12,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,3,0.36201813096291524
13,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,3,0.39507636064671753
14,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,3,0.3656428005554497
15,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,3,0.3048237932208613
16,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,4,0.3723972247308783
17,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,4,0.4179537638116585
18,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,4,0.3693460652453171
19,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,4,0.32390489391433636
20,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,5,0.38158315971832085
21,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,5,0.3855478438204003
22,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,5,0.3698198429645403
23,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,5,0.3083206180805287
24,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,6,0.38683167789669637
25,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,6,0.38723775432842333
26,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,6,0.3566664222549547
27,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,6,0.32062658947034706
28,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,7,0.3491145207934341
29,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,7,0.4312734499651307
30,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,7,0.35444283288883055
31,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,7,0.30468330189803566
32,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,8,0.3476830400205497
33,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,8,0.3950716207718716
34,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,8,0.35241219523190637
35,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,8,0.29870092524981456
36,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,9,0.37147580060851093
37,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,9,0.40488681099860313
38,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,9,0.36204572005850144
39,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,9,0.3198856945528633
40,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,10,0.4004487121389777
41,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,10,0.4361494058805705
42,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,10,0.37882256323260427
43,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,10,0.33980665799319815
44,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,11,0.37505710647924345
45,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,11,0.3913963213649445
46,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,11,0.3593914991695291
47,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,11,0.3163901806510387
48,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,12,0.38587718649302033
49,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,12,0.44041902082797485
50,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,12,0.37737928339536275
51,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,12,0.32304775633260635
52,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,13,0.36977950293203765
53,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,13,0.40524614702021355
54,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,13,0.3620038579252946
55,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,13,0.30393282664831667
56,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,14,0.3942444354262724
57,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,14,0.4267685179752897
58,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,14,0.3803206548444444
59,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,14,0.33408381078714267
60,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,15,0.36090703973931243
61,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,15,0.410877223977759
62,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,15,0.3480891934885772
63,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,15,0.29399339975846245
64,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,16,0.3490652766986799
65,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,16,0.4295870691658634
66,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,16,0.3418779358273099
67,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,16,0.2913939847054088
68,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,17,0.3500517765569938
69,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,17,0.3931378654857433
70,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,17,0.35997235984047155
71,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,17,0.3059791545682576
72,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,18,0.3691950458145861
73,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,18,0.40470435677055594
74,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,18,0.35580835399112126
75,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,18,0.31321441839825886
76,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,19,0.3709819409536464
77,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,19,0.42702314064079494
78,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,19,0.3681867783754123
79,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,19,0.31636465334796493
80,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,20,0.3617929321444552
81,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,20,0.3924943971140399
82,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,20,0.3658453325742542
83,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,20,0.30485260579369006
84,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,21,0.3750788216195908
85,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,21,0.4304795647827083
86,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,21,0.37274310442488395
87,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,21,0.3318368606598873
88,PLAN-E-ULTIMATE++,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,22,0.360857954845211
89,PLAN-NOSCALE,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,22,0.43445850327860563
90,Instance optimal,"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,22,0.36419292943873993
91,Empirical mean (non-private),"(-55833.99591246119, 55833.99591246119)",10000,512,0.5,10,STRATEGY_ZIPF_SKEWED,0.5,22,0.3051533936083967
