,Algorithm,u,n,d,rho,mean,cov,r,run,error
165,PLAN-NOSCALE,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,41,0.08454222158928314
166,Instance optimal,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,41,0.08719780933713889
167,Empirical mean (non-private),"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,41,0.08466235360521994
168,PLAN-E-ULTIMATE++,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,42,0.07663415814457873
169,PLAN-NOSCALE,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,42,0.09167498010832384
170,Instance optimal,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,42,0.07976464079484562
171,Empirical mean (non-private),"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,42,0.07580293612936566
172,PLAN-E-ULTIMATE++,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,43,0.09661707206997948
173,PLAN-NOSCALE,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,43,0.11960079646856844
174,Instance optimal,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,43,0.09774808929882621
175,Empirical mean (non-private),"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,43,0.09489267845780755
176,PLAN-E-ULTIMATE++,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,44,0.09189613802641029
177,PLAN-NOSCALE,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,44,0.1174860513450769
178,Instance optimal,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,44,0.08789684581139266
179,Empirical mean (non-private),"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,44,0.0890106573978114
180,PLAN-E-ULTIMATE++,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,45,0.11517730555025822
181,PLAN-NOSCALE,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,45,0.12572374456893962
182,Instance optimal,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,45,0.1078161938884047
183,Empirical mean (non-private),"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,45,0.10820391869631334
184,PLAN-E-ULTIMATE++,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,46,0.0932503349500523
185,PLAN-NOSCALE,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,46,0.10490322985565446
186,Instance optimal,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,46,0.08861469700227467
187,Empirical mean (non-private),"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,46,0.09130774211593673
188,PLAN-E-ULTIMATE++,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,47,0.09660140319376744
189,PLAN-NOSCALE,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,47,0.10973435332970734
190,Instance optimal,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,47,0.08986038889014866
191,Empirical mean (non-private),"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,47,0.08662050164906634
192,PLAN-E-ULTIMATE++,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,48,0.08500800899899279
193,PLAN-NOSCALE,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,48,0.10787210564262524
194,Instance optimal,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,48,0.08155479108437806
195,Empirical mean (non-private),"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,48,0.0799471556574617
196,PLAN-E-ULTIMATE++,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,49,0.07384523545821875
197,PLAN-NOSCALE,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,49,0.09479834064815625
198,Instance optimal,"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,49,0.08106462712375438
199,Empirical mean (non-private),"(-141.4213562373095, 141.4213562373095)",4000,32,1.0,0,STRATEGY_UNIFORM,0,49,0.07710473930334324
0,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,0,0.17657494867571513
1,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,0,0.1694522178804031
2,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,0,0.15575636821482974
3,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,0,0.1391413515731384
4,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,1,0.16947436500053173
5,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,1,0.15394718523296158
6,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,1,0.16037396520659378
7,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,1,0.12290763762271575
8,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,2,0.18311915090784467
9,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,2,0.20214727296653187
10,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,2,0.19010192734578604
11,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,2,0.1559892173812904
12,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,3,0.14498434582448871
13,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,3,0.1441719465174692
14,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,3,0.13075172091510273
15,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,3,0.10964347837449084
16,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,4,0.15090654948627072
17,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,4,0.17903708196514537
18,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,4,0.14267185034170252
19,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,4,0.1247503753155988
20,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,5,0.16243403788415603
21,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,5,0.1753776739599396
22,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,5,0.1625301976826701
23,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,5,0.12942271959809673
24,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,6,0.1690095265466081
25,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,6,0.1731844730784899
26,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,6,0.1481165496066643
27,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,6,0.12696342113225131
28,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,7,0.18450187083139685
29,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,7,0.17652993137747056
30,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,7,0.15736113961020445
31,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,7,0.13329596499659738
32,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,8,0.17908494972950273
33,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,8,0.1763398521971917
34,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,8,0.17460077713721447
35,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,8,0.15019984144398674
36,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,9,0.17987541860146156
37,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,9,0.1973223698216632
38,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,9,0.17190986940443295
39,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,9,0.13820128951610905
40,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,10,0.16330186176958428
41,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,10,0.1465645176111443
42,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,10,0.1434877397776004
43,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,10,0.11242480789321808
44,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,11,0.13984118079288252
45,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,11,0.17784673749045812
46,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,11,0.13844671378910006
47,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,11,0.11670662185597235
48,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,12,0.17362682609264474
49,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,12,0.1849580021118429
50,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,12,0.1551662883585641
51,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,12,0.13017020808582538
52,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,13,0.1687546941935795
53,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,13,0.17549399830983328
54,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,13,0.1501283070782718
55,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,13,0.13552399036507068
56,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,14,0.15420383700044238
57,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,14,0.1522492908731232
58,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,14,0.15404183283751766
59,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,14,0.111626024163115
60,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,15,0.17229203515528857
61,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,15,0.18676061976039118
62,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,15,0.1503201691053002
63,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,15,0.13859140685347152
64,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,16,0.14615798522659182
65,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,16,0.14602534901023792
66,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,16,0.12014865434424096
67,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,16,0.11364995829753165
68,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,17,0.14469153111189817
69,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,17,0.15780764211717077
70,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,17,0.15989688252743406
71,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,17,0.1138846872903559
72,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,18,0.1656321566679085
73,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,18,0.16133384222002983
74,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,18,0.15869506652009424
75,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,18,0.11724131047064429
76,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,19,0.16406195256718062
77,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,19,0.1687674246881082
78,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,19,0.14780468550102982
79,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,19,0.12536446643490928
80,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,20,0.14364071938483008
81,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,20,0.18398392317922224
82,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,20,0.1487767384704075
83,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,20,0.13991977833072972
84,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,21,0.16085986075188752
85,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,21,0.16781703802168582
86,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,21,0.13035130857411542
87,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,21,0.11592903580003301
88,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,22,0.13660304999064024
89,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,22,0.17917283132367087
90,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,22,0.15214282009480937
91,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,22,0.131163711909525
92,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,23,0.14706462893599398
93,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,23,0.19111936747222294
94,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,23,0.15732130387363014
95,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,23,0.1276707069753144
96,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,24,0.16888203743962296
97,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,24,0.16697300387517808
98,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,24,0.15402957529427413
99,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,24,0.14009108224412314
100,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,25,0.17800113508246032
101,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,25,0.1774142126187722
102,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,25,0.17099395441315518
103,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,25,0.14379463944580145
104,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,26,0.1521991843550922
105,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,26,0.1692933634833221
106,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,26,0.14237925459327136
107,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,26,0.12304996087739614
108,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,27,0.16724367292863498
109,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,27,0.16695524460469247
110,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,27,0.16976895023870367
111,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,27,0.11964207728366522
112,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,28,0.18125118581276917
113,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,28,0.1768516505919868
114,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,28,0.15680575242892766
115,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,28,0.13823140631442257
116,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,29,0.1745165275373428
117,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,29,0.17399862380799047
118,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,29,0.14562415276060908
119,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,29,0.13762691403830057
120,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,30,0.1460646282033551
121,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,30,0.15071152220886194
122,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,30,0.12927362302965612
123,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,30,0.11036022524433821
124,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,31,0.1588945011819689
125,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,31,0.16948016287390225
126,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,31,0.1627017958827262
127,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,31,0.13593600684654067
128,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,32,0.16619200223096628
129,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,32,0.1577102685549708
130,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,32,0.16264509037264735
131,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,32,0.1343928142054489
132,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,33,0.16108931969226017
133,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,33,0.1442952078438322
134,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,33,0.1340895475108077
135,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,33,0.10651679867405481
136,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,34,0.1658529896253114
137,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,34,0.17853011751688855
138,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,34,0.1417954862868415
139,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,34,0.12472930866393275
140,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,35,0.17896464521675023
141,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,35,0.16081048145029847
142,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,35,0.1501631307513911
143,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,35,0.12963670589019957
144,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,36,0.14596587591948584
145,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,36,0.15702403829133163
146,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,36,0.12207655804422665
147,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,36,0.11596088137941966
148,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,37,0.16367440927012097
149,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,37,0.14242207312484895
150,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,37,0.14647754267262997
151,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,37,0.11963902967195254
152,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,38,0.19414201359077363
153,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,38,0.18450492786745534
154,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,38,0.15653332314384535
155,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,38,0.14477353703301227
156,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,39,0.17540910314744113
157,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,39,0.16541048203732134
158,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,39,0.16141304458440497
159,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,39,0.12379697082087457
160,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,40,0.1545674979272189
161,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,40,0.13127544294980603
162,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,40,0.1600803260531956
163,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,40,0.1225088786059091
164,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,41,0.14330493891727797
165,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,41,0.16469081876750225
166,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,41,0.15298656610042508
167,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,41,0.12848079256649697
168,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,42,0.15082259225495886
169,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,42,0.1483866375345401
170,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,42,0.14314799868640443
171,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,42,0.12619580052218635
172,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,43,0.18780718528346096
173,PLAN-NOSCALE,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,43,0.1767669566225033
174,Instance optimal,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,43,0.14614289035742073
175,Empirical mean (non-private),"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,43,0.1445958373223697
176,PLAN-E-ULTIMATE++,"(-200.0, 200.0)",4000,64,0.125,0,STRATEGY_UNIFORM,0,44,0.14395589663701075
